Tweets,Type,Url
"These people matter. They should be alive today, but the government forced this 💉 on everyone.
Listen to these people. They deserve to be heard. These💉are not safe & effective #pfizerdocuments
#usa #cdnpoli #VaccineDeaths #vaccineinjuries  
@jjhorgan
 
@ianhanomansing
 
@JasJohalBC",1,https://twitter.com/eebyabpus/status/1523028874929397760
Anybody noticed yet how angry the vaccinated are starting to get... They will defend theyre precious vaccine untill the very end #deathjab #clotshot #vaccineinjuries #covid19,1,https://twitter.com/john34560151/status/1522513193393917953
"Name one UNvaxxed athlete who had to quit the game due to heart issues or breathing issues.

#vaccineinjuries",1,https://twitter.com/Dwalingen/status/1521378773966503940
This is the way the NHS nurse treated this vaccine injured guy. People need to know that if any happens to you they will not help you #vaccineinjuries part1 of 2,1,https://twitter.com/KarenLouiseX/status/1523299662719037442
"We can't sue the drug companies for #VaccineInjuries and deaths, but what about the #BidenAdministration ???",1,https://twitter.com/hashtag/VaccineInjuries?src=hashtag_click
Science that normalizes heart attacks at 18 is not science we should want or accept. Also: I want to see proof of the so called “covid deaths “ fact checkers lie. So does the cdc & gov. I need cold hard proof. Numbers: are just a computer entry. Nothing more. #vaccineinjuries,1,https://twitter.com/Casta831/status/1522396223944241154
We were called conspiracy theorists and more…. Looks like we were right yet again! #truth #vaccineinjuries #covidlies,1,https://twitter.com/LivLuvLaffDaily/status/1522951154883346432
Too bad for those that trusted the hype. #VaccineSideEffects #vaccineinjuries #VaccineDeaths,1,https://twitter.com/davidwattsjr/status/1522368854588112896
"We’re not antivax, we’re truth seekers. 🛑",1,https://twitter.com/NicoleGun09/status/1519298203866259456
#Shanghai moves toward ending 2-month #COVID19 lockdown,0,https://twitter.com/Independent/status/1531543683119603712
"What you will not here from #ThugFord 
@FordNation
 since Jan 1st 3442 people have died of #COVID19 in Ontario that is in 151 days in the previous 184 days 1026 died. In last 6 days 66 died yet not one word from Ford he pretends these people are not dying.",0,https://twitter.com/MerlinofCanada/status/1531652793169108993
"It is only greed that impedes a coherent and organized response. Out public ""health"" is not trying to keep us safe from #COVID19, they are trying to minimize the economic impact - and they are succeeding.

Our government wants you working, producing, and consuming. Be safe.",0,https://twitter.com/_TheAncientOne_/status/1531703275745075200
"Nice work here to keep everyone informed on long covid studies. Twitter has a bookmark feature, I recommend using it for such summaries.  #covid19  #onhealth",0,https://twitter.com/Billius27/status/1531645404411994112
"#CERB left everyone who didn't make enough money behind

It wasn't #InclusiveFromTheStart and the result was that people most vulnerable to #Covid19 were the hardest hit without any of the support offered to others
#CdnPoli",0,https://twitter.com/Ghillie_Guide/status/1531699643137986561
"I asked why we only allow 1 vaccine (mRNA) when other nations have multiple options to protect their people from the new #COVID19 variant. 
@DrCaliff_FDA
 
@DrWoodcockFDA
 what are you doing? How many more lives are taken until we are given a traditional #COVAXIN? 

Wake up America",0,https://twitter.com/HieuTrantheMAN/status/1531692707684331520
"Covid deaths are in decline but still far higher than 2021
Weekly provisional figures on death registrations involving COVID-19 in the UK, registered 2022
#coronavirus #COVID19 #SARSCoV2",0,https://twitter.com/tigresseleanor/status/1531566165318934530
Rwanda used a multi-sectorial approach not only in #COVID19 vaccination but also in general response. Police was as much involved in coordination of the activity as civil society and local gov were. You don’t achieve more than 90% of vaccination rates by “forcibly vaccinating”,0,https://twitter.com/niyingabira/status/1531370497920876545
It's heartbreaking & enraging to think about how many people are going to die from #COVID19 & suffer w/ #LongCOVID after superspreader gatherings happening across the country this holiday weekend. And how many lives could have been saved if govt warned people to take precautions.,0,https://twitter.com/myrabatchelder/status/1531311921592516616
"There has never been science in support of a 5 day #covid19 isolation rule, there are only large corporations, businesses, Covid minimizers, and politically driven organizations and authorities in support of a 5 day isolation rule. In other news, the earth is not flat.",0,https://twitter.com/Billius27/status/1531632380993208321
"I guess we can continue to pretend this isn't happening - that #COVID19 is over, maskless gatherings are fine and 5-day quarantines for an infection that's contagious for at least double that will work out. What we reap will be tragedy, but we can pretend.",0,https://twitter.com/catladyactivist/status/1531660530146070530
"Many congratulations to those who have been selected.
Today success is the only measure of all your hard work and sacrifice.
Everyone forgot how devastating the last two years have been for millions of women and the financially weak.
#upscresult #UPSC
#COVID19 
#UPSCExtraAttempt",0,https://twitter.com/UpscExtra/status/1531439392811675648
"Dear #LongCovid deniers:

LC existed before Covid vaccines were available.

LC doesn't care how healthy, thin, fit, or rich you are.

LC affects kids, too.

LC can begin after ANY #COVID19 illness, often months later, even if you escaped it previously.

#CovidIsNotOver",0,https://twitter.com/catladyactivist/status/1531327940666998784
"The fact that we let the 
@CDCgov
 get away with GLARING malfeasance during #COVID19 doesn’t bode well for future epidemics and pandemics. They saw what they got away with. And they will keep doing it until there is accountability.",0,https://twitter.com/Zegmeister/status/1531398950057541632
"What a mess—7000 flights cancelled this past weekend, hundreds more cancelled this summer. 
@Delta
 admits all the #COVID19 cases is wreaking havoc on flights. Maybe Delta’s CHO 
@henrytingmd
 should not have been so arrogant last month about being post-COVID. https://cbsnews.com/news/flights-cancelled-memorial-day-weekend-2022-travel/",0,https://twitter.com/DrEricDing/status/1531686505177022465
"There is no way to get around the reality that surges of #Covid19 are problematic-- they result in people being sick enough to be out of work; others sick enough to be in the hospital; others sick enough to have longer term issues; normalizing surges is bad public health, period",0,https://twitter.com/AbraarKaran/status/1531344617836122112
"When someone tells you “It’s over”, “It’s mild”, “We can just move on”:

Confirmed Covid deaths in Canada:
2021 - 13,693 (over 12 months)
2022 - 10,222 to date (less than 5 months)

Looks like we will ignore the deaths of over 20,000 people this year.

#COVID19 #COVID19AB",0,https://twitter.com/DavidM_yeg/status/1530031025597796353
"Yet we know, majority of those hospitalized with  #COVID19 are fully vaccinated Canadians.

These mandates serve no other purpose than save face for a Liberal government that imposed unsanctioned #EmergenciesAct on peaceful protesters against mandates.",1,https://twitter.com/dkreative1/status/1531659771593510920
"“We’ve just been through the worst mass tragedy in long-term care in a generation and those operators who were the worst, who were responsible for the most deaths, they’re now getting the most funding.” #onpoli  #COVID19 #ltc",0,https://twitter.com/MarcoOved/status/1530161879053701120
"Once more for those at the back: Your cough and headache, your child’s cough and stomach ache, *still* likely #COVID19. Yes, even if it is your second or third infection. (Unless you don’t care about infecting under 5s and others who are at risk!).0",0,https://twitter.com/nilikm/status/1529582444126556160
"I wore a mask for the 807th day in a row. I will continue to wear one in public (indoors & outdoors) until #COVID19 is eradicated and no longer a health threat.

I wear one as someone who is immunocompromised & to protect others. Will you make that commitment too? Reply with a 😷",0,https://twitter.com/morethanmySLE/status/1530649044128768005
"If only we had been warned that #covid19 might disrupt education, healthcare and the workforce",0,https://twitter.com/drkerrynphelps/status/1531046239374311424
"Good grief. Another week without a word from public health about ongoing #COVID19. Not a word about boosters for adults under 60, or kids 5-11y. Not a word about vaccines for <5y. Anyone know if are vaccines being thrown out in ON?  Asking for my patients. #CovidIsNotOver #onpoli",0,https://twitter.com/nilikm/status/1530151487636135938
"We did it! After my daughter caught #COVID19 at school last week, we are now all testing negative. Nobody else in our house caught it, despite the public health nurse telling my immune-compromised wife we would ""for sure all get it."" 1/2",0,https://twitter.com/chrisballygk/status/1529827201658544128
"With every new study that points to the harms of letting #covid19 infections spread uncontrolled, I want the policy makers who are saying it’s fine to respond. Where is the accountability? ",0,https://twitter.com/AbraarKaran/status/1529691718592782338
"Throughout the #COVID19 pandemic, 
@DrTedros
 has led the 
@WHO
 while being separated from his family in Tigray due to the telecoms blackout + #TigraySiege & while facing ethnic profiling. Despite the best efforts of the 🇪🇹 government, Dr. Tedros was re-elected on May 24, 2022.",0,https://twitter.com/OmnaTigray/status/1530279309591445504
"Just when I think loved ones have a good grasp on disease transmission & prevention, I’ll hear something like “But I can’t be Covid-positive because I wasn’t sitting next to him.” or “We only take our masks off to eat on the plane!” or “I don’t need a mask, the event is outside!”",0,https://twitter.com/LauraMiers/status/1530967123379507201
"As I start to finally fall out of my job, its terrifying to see how many former colleagues are starting to have Long Covid issues at the lower end of awful.",0,https://twitter.com/mciver1977/status/1531672373723815938
I’m not the one lacking compassion when they’ve memory-holed Dems forcing Covid patients into nursing homes.,0,https://twitter.com/Storm4Congress/status/1531670802478903296
We let the government dupe us. No one is masking. No one is getting vaccinated. We think it’s 2019 again because our “leaders” said the pandemic is over. In reality it’s 2022 and Covid isn’t gone. They tricked us for short term political gains. We can’t just wish this virus away.,0,https://twitter.com/ChuckWurster/status/1530762589218557954
"Over 212,000 people have died of Covid, and Tory MPs are wondering whether to have a vote of no confidence in Boris Johnson. 
@BorisJohnson
 needs to be removed from Parliament altogether,and then face criminal repercussions for his negligence and worse!",0,https://twitter.com/search?q=covid&src=typeahead_click
Do you wonder about the people who think COVID vaccines are useless but that single-door schools are effective,0,https://twitter.com/PreetBharara/status/1531351220979236866
"Let’s face it, we‘re not living with COVID, we’re just tolerating a lot of death.",0,https://twitter.com/stuperbug/status/1530789482378960896
"Are you still masking? If you are, please tell me so I don't feel so much like a fucking alien freak. I was called 'hysterical' today because I am still concerned about COVID. That was fun.",0,https://twitter.com/J__Possum/status/1530648747415261184
"I know someone gets on this app and says it every day in some way, but it really blows my mind that ppl are just like.....pretending Covid is gone.",0,https://twitter.com/metroadlib/status/1531623764043214850
"I'm very tired of being asked if I'm 'comfortable' going to restaurants or events. It's not a question of 'comfortable', it is an inability to survive being infected with covid due to being immunocompromised. It is already being chronically ill & disabled & not wanting to die.",0,https://twitter.com/thatjayjustice/status/1530993730215464961
"It’s Covid. Your flight is canceled because of covid, folks. We’re in the second largest surge of the pandemic.",0,https://twitter.com/Brad_Plothow/status/1530945019699376128
"In all seriousness, if you see someone in public wearing a mask, just leave them be. Let them go about their business. Their wearing a mask has literally no impact on your life and the likelihood is that, like me, they have good reason to believe that Covid could be hard on them.",0,https://twitter.com/YummySandwiches/status/1530823549488963585
COVID SUCKS. That’s my tweet. And yes I’m vaccinated and boosted so I’m sure it would be much worse if I wasn’t. #GetVaxxed #COVID,0,https://twitter.com/dhershiser/status/1530993196875952128
"FRANKIE BOYLE ‘The whole (Covid) crisis does raise some interesting questions... if we all agree that we can’t have the weakest people in society dying as a healthcare system, then why do we tolerate it as an economic system?'",0,https://twitter.com/Celebs4indy/status/1531659001825468416
Looks like we should ban covid vaccines,1,https://twitter.com/terrythegrump/status/1531653106823417861
"I want to testify.
Today the Lord did a wonderful thing. I passed the bar! 
Was it the easiest thing I have ever done? Not even close!
A COVID journey, with some major disappointments finally ended in a win!
The grace of God held me together, picked me up and saw me through it!🙏🏼",0,https://twitter.com/essieclara1/status/1530991922201907200
"Thread
See new Tweets
Conversation
Virtual Doctor 🩺
@DrCSWilliam
Death rates soared for older adults with the omicron variant

Despite strong levels of vaccination among older people, Covid killed them at vastly higher rates during this winter’s Omicron wave than it did last year😢😢😢😢",0,https://twitter.com/DrCSWilliam/status/1531698161412087808
"🚨 “These numbers are grim. They should shock all health and political leaders.” 🚨

We've lost nearly 25,000 NHS beds in the last 10 years.

Covid isn't to blame, it's a decade of cuts and understaffing by this government that's failing patients + staff.",0,https://twitter.com/EveryDoctorUK/status/1531625401923018752
"BREAKING REPORT: 18 Major Airlines, FAA, and DOT to Be Sued Over COVID VACCINE Mandates..",0,https://twitter.com/ChuckCallesto/status/1530014466556952576
"📢 Our paper on COVID-19 vaccine policy has been published💉🦠

We discuss 12 unintended consequences of mandates and passports across society

& argue that pandemic vaccine policies have caused more social harm than good

Read the paper: https://gh.bmj.com/content/bmjgh/7/5/e008684.full.pdf",0,https://twitter.com/KevinBardosh/status/1529837611082055680
"Another friend posting tonight, fully vaccinated and super sick with covid. 🤦‍♀️ When will they admit the vaccine is 💩??",1,https://twitter.com/gina08748872/status/1529274914779406341
"Monkeypox will NOT turn into a COVID-like pandemic because this…

- strain isn’t deadly
- virus isn’t airborne 
- outbreak isn’t global
- outbreak is affecting MSM
- disease has a treatment+vaccine 
- IS NOT COVID

Don’t give in to fear mongering.",0,https://twitter.com/FaheemYounus/status/1531308547862044673
Why are we reporting 78 cases in total for MonkeyPox but not the 2200 deaths from Covid vaccines? Why is one being ignored I wonder?,1,https://twitter.com/photographerXA/status/1529487016320188416
The people trying to sell the lie you can get guns through the mail and delivered to your home are the same people who believe the Covid “vaccine” works😂😂,1,https://twitter.com/SpiceyTake/status/1530178221303648256
The Covid vaccine killed more people this year than guns.,1,https://twitter.com/OEFvetted/status/1531693187714138112
"I don’t know who needs to hear this, but they don’t want you healthy. 

You only make them money if you’re sick.",1,https://twitter.com/Storiesofinjury/status/1531703223211282432
We didn’t take covid Vaccine and we didn’t die 🙂,1,https://twitter.com/FaruqBashar/status/1531600459676393472
Never In history has a failed product been more praised than than the covid-19 vaccine,1,https://twitter.com/jakeshieldsajj/status/1531328532084772869
"""Dies suddenly""

The new normal.

Thanks #COVIDVACCINE",1,https://twitter.com/RebekahsRight/status/1530278619250954240
Sen. Marco Rubio plans to introduce a bill that would stop punishments of service members who refuse the COVID vaccine: https://bit.ly/3NEFIIO,0,https://twitter.com/newsmax/status/1529750444725002240
"In the last 24 hours, the US Sec of Defense, US First Lady Biden and Cdn Transport Minister Alghabra all tested positive for Covid.  All were fully vaccinated (3x,4x).

It is almost as though the vaccines do not work and render you more vulnerable to getting Covid.

#vaccine",1,https://twitter.com/TomTSEC/status/1559867924298481664
Telling... to say the least. What did you actually trade your #freedom for? The answer was certainly not an effective #vaccine.,1,https://twitter.com/j_c_archer/status/1559799803986321408
"If covid vaccine injuries/deaths are so incredibly rare, why do the companies that produce them need an indemnity against people suing for resulting harm? 
#vaccine #vaccineinjured",1,https://twitter.com/Susie_Copsey/status/1559288025737297922
"The #unvaccinated spent about a year and a half being ostracised, cast out of society for refusing to take the #vaccine. 

Many lost jobs, livelihoods, and endured mental distress for sticking to their principles.

They are some of the most courageous members of our society.",1,https://twitter.com/Joel_Agius1/status/1558732654253522944
"Vaccine mandates & vaccine passports were one of the lowest points of our democracy.
Unscientific nonsense used to control and bully their own people.
Unforgivable & I hope those MPs realise why so many of us put our necks on the line to fight them.
Our ‘hysteria’ was right.",1,https://twitter.com/EssexPR/status/1559576799364976640
"I was told by multiple family members that the vaccine would protect me and would not provide the same protection as natural antibodies. Now, those specific family members, who are vaccinated, have Covid-19. I hate to say “I told you so” but… #Covid_19 #vaccine #FauciLied",1,https://twitter.com/EnhanceTheVoice/status/1559557457852203010
"Wake up people! It’s over, and you need to acknowledge this reality. #Vaccine #VaccineInjuries #VaccineDeaths Canadian doctor sounds alarm over 13 'sudden' deaths among physicians since COVID jab rollout - LifeSite",1,https://twitter.com/ACC_Andrew/status/1557274857993224192
"If you think adverse reactions to any vaccine is bullshit and that people are not suffering and then you’re attacking people for it 👀 then 
YOU ARE PART OF THE PROBLEM. 

#vaccine #VaccineSideEffects #vaccineinjuries #VaccinesSaveLives #VaccinesWork",0,https://twitter.com/i_am_EmilyGrace/status/1558444053259223041
"#vaccineinjuries 
#VaccineDeaths 
#vaccinemandates
#vaccine 
Comparison between Australia and an Unvaccinated country.
These criminals knew about this long ago, but the vaccine is not for COVid19. It is for COVert Identification 2019",1,https://twitter.com/BillySerlo/status/1557994233700978688
"12,527 excess deaths in last 14 weeks in UK - once people were crying into their masks DEMANDING government close down the Country; that such levels of death was UNACCEPTABLE, yet now … tumbleweed. Puppets only kick when their strings are pulled. #VaccineDeaths #covid #vaccine",0,https://twitter.com/HocknellThomas/status/1558078738818113537
Where is all the pro vax people?? They seem awfully quiet lately. #COVID19 #CovidVaccine #vaccine,1,https://twitter.com/NeoFromDMatrix1/status/1558376549279182855
"Remember when the 
@POTUS
 and White House tried to tell us it would be a “long winter of death” for the “unvaccinated”? 

Bitch, I’m still here and so is everyone in my entire family, work co-workers and everyone in my phone contacts. Blow me.

#vaccine",1,https://twitter.com/iamlomaverde/status/1558852400164638720
Still perplexed as to why the most dangerous #vaccine in the history of civilisation is still the golden ticket to certain travel destinations 🧐#VaccineSideEffects #VaccineDeaths,1,https://twitter.com/PingPin99583957/status/1558854816142598150
"Yes it does matter. When this all started unvaccinated people were taunted, blamed for covid spreading, and even wished death. Now the tables have turned, boosted and triple vaxxed are spreading it like wildfire and filling up the hospitals now more than ever. #COVID19 #Vaccine",1,https://twitter.com/BrowardMAGA954/status/1556420785585197058
"They really mean “buy more tests, make me money” #PfizerLiedPeopleDied #pfizerdocuments #PfizerDocs #COVID19 #vaccine #CovidVaccine",1,https://twitter.com/DogeandPepe/status/1559608563940487168
"I saw both adults and children being vaccinated this morning, if the vax doesn't protect against Omicron then why are the NHS still jabbing people, is there a logical explanation! #clotshot  #vaccineinjuries  #vaccine",1,https://twitter.com/GordonERae/status/1558892267187879937
"Denmark Government Ceases Trying to Poison People Under 18 Years of Age

""#vaccine""",1,https://twitter.com/LFoolride/status/1557522196171481089
"Remember when #vaxxed mob called us ""conspiracist"" for using 
@CDC
 own data to challenge lockdowns, #vaccine mandates... and suggesting ""natural immunity"" is #Science.

What surprises me is America's lack of courage to question authority & push back.",1,https://twitter.com/traik01/status/1559148224283377666
"Nirmala Sitharaman said nearly 60% of all vaccines used in the world are produced in India & over the decades, India has made remarkable contribution to vaccinating the world.

#NirmalaSitharaman #Vaccine #India",0,https://twitter.com/bsindia/status/1559902974004043777
"I’m ashamed of my country. Goes to show that we r a nation of citizens who lack critical thinking and that’s why we r a nanny state. We just do what we are told and no question can be asked. A bunch of useful i.d.i.0.t.s which the cabal loves 🤡
#vaccine 
#CrimesAgainstHumanity",1,https://twitter.com/xmang39/status/1559929150684549120
"100 doctors in UK express their scepticism about the safety of the vaccine given to children.
Please stop vaccinating our kids! 
New design to print: https://rebelrepublikart.com/stop-vaccinating-our-kids/
#vaccine #Children",1,https://twitter.com/RebelRepublik_/status/1559928492627841025
"I don’t want to hear another damn thing about the vaccine! 🖕🏻 

CDC, you can kiss my ass! #CDC #vaccine #Fauci #FauciLiedMillionsDied #DemocratsAreTheProblem",1,https://twitter.com/terilovestrump/status/1559733344425877504
"Do not vaccinate yourself, loved ones and definitely your children!",1,https://twitter.com/terilovestrump/status/1548582128702525440
"27 yrs old. Died suddenly of ""heart issues"" while riding in a charity bike-athon. Totally normal. Maybe it was the heat.🤫 #vaccineinjured #VaccineSideEffects #SuddenAdultDeathSyndrome",1,https://twitter.com/LesVegetables00/status/1556683139891822594
"More people have #DiedSuddenly in the last 20 months than have previously Died Suddenly in the History of Mankind.
#VaccineSideEffects #VaccineDeaths",1,https://twitter.com/CriticalThoug14/status/1559602982114758661
"vaccine has ruined yet another life 
when will we learn 
#unvaccinatedopinion
#VaccineSideEffects",1,https://twitter.com/nervedagoat/status/1559532389365579777
SHARE 44% Of Pregnant Women In #vaccine #clotshot #booster Trails Lost Their Babies! #VaccineDeaths #vaccineinjuries #VaccineSideEffects #DiedSuddenly #VaccineAdverseReaction,1,https://twitter.com/tsubject/status/1559906043953664000
"#vaccinesideeffects #vaccineInjuries #VaccineDeaths are #realnotrare ! The #vaccineInjured are being silenced by governments and media! They need help! #LetTheirVoicesBeHeard !
Man breaks down after realizing the vaccine was the worst decision ever . It ruined his life.",1,https://twitter.com/be_Nice1976/status/1557648567782838272
"92 fresh graves in Amaroo Australia. Total population of 6,129.
#VaccineDeaths #VaccineSideEffects #VAIDS #VaccineMandate",1,https://twitter.com/tommyBoomboom/status/1557777970248355840
"🔥🔥🔥The #unvaccinated people are the #heroes of the  last 2 1/2 years as they carry many battle scars as we tried to mentally break them. 🔥🔥🔥

#COVID19 #lockdown #VaccineSideEffects #VaccineDeaths #vaccineinjuries #tyranny #TrudeauForTreason",1,https://twitter.com/ingridschaaf2/status/1559669684521226240
"“All of these mentions of people swimming in the last week, like in Italy and the UK, and suddenly there’re dead in the water, I mean those are the vaccines.”
- Pierre Kory, MD

#VaccineSideEffects 
#VaccineDeaths 
#vaccineinjuries 
#vaccines 
#DiedSuddenly
#StopTheShots",1,https://twitter.com/eeeeeeexitmatix/status/1559938377494831104
"Peter's throat is closing up and he has a full body rash 2 days after booster death shot

https://facebook.com/conniefay1962

#VaccineSideEffects",1,https://twitter.com/Takeurmaskoff/status/1559775881077444610
Anyone else remember seeing stuff like this pre jab? No me neither! #VaccineSideEffects #VaccinesWork #vaccineinjuries #vaccineinjured #myocarditis #VaccineDeaths #VaccineDeath #Genocide #unvaccinated,1,https://twitter.com/FredFunkFumb/status/1558601878442737665
"41 yrs old. Found dead in his apartment.""cause of his sudden death is unknown."" Awaiting further medical examinations. This is all really normal. Probably watched TV for too long or something.🤫 #SuddenAdultDeathSyndrome #VaccineDeaths #VaccineSideEffects",1,https://twitter.com/LesVegetables00/status/1559760992787128324
Some COVID-19 Vaccines could increase the risk of HIV infection… 🤔 #covid #VaccineSideEffects #HIV,1,https://twitter.com/ScoutKopfjager/status/1558574004184678400
I've not met a single person who regrets NOT taking the jab! There's a growing list of people who do regret taking it though👀 funny that😉 #vaccineinjuries #VaccineSideEffects #VaccineDeaths,1,https://twitter.com/Andyrooo1966/status/1559110093542772739
Young & healthy children are dropping dead at a horrific rate. I wonder if their pediatricians can sleep at night knowing that they pushed something that they were warned of? Plenty of evidence was available and they ignored it. #SuddenDeath #VaccineDeaths #VaccineSideEffects,1,https://twitter.com/jmomma_s/status/1559101282622640129
Some of us saw through this very early on. I ‘woke up’ April 2020: I’m still angry and it’s painful to watch the truth come out so slowly. #VaccineSideEffects #VaccineDeaths,1,https://twitter.com/BoudicaCentrica/status/1559779278337753088
"I am #unvaccinated and got #covid from a relative who was #Vaccinated  3x. 

I had a sore throat for 3 days. 

His symptoms lasted for weeks, as well.",1,https://twitter.com/DDP2121/status/1559938476153491456
"Number of new #COVID19 cases dropping, over 800,000 people #vaccinated with at least one dose
@ZdravstvoMK",0,https://twitter.com/MIA_NEWS_en/status/1559920065927159809
The #unvacinated will forgive the #vaccinated for their combative defense of their own gullibility.,1,https://twitter.com/LatchPrime/status/1559918142549360641
"The idea is to show that getting #vaccinated and #boosted against #COVID19 leads to better outcomes, like a lower likelihood of hospitalization and serious illness. I’m attending the #sabr50 conference so am double boosted to protect myself and the people around me.",0,https://twitter.com/akorengold/status/1559876390757044224
"""I want to make the point that people don't think they'll be affected. They think it won't happen to them & then it does & it's too late. Don't take your health for granted."" The First Lady is only experiencing mild symptoms because she was #vaccinated.",0,https://twitter.com/DrIanWeissman/status/1559735668150079488
SERIOUSLY! I think we should lock down the VACCINATED - they seem to be the ONLY people getting and Spreading COVID. They should isolate for the next year. #vaccinated,1,https://twitter.com/BFreeForAll/status/1559729575847870465
"Turns out it's the #Vaccinated are the super spreaders after all

Meanwhile the #unvaccinated are the healthiest of them all",1,https://twitter.com/rickrick142/status/1559720339650789377
"Just within 3 days, quadruple #vaccinated Jill Biden, #Pfizer CEO 
@AlbertBourla
 and secretary of defense 
@SecDef
 all tested positive for #Covid19. We don’t have too many famous people at this level. Doesn’t the probability already tell something? Do the #math.",1,https://twitter.com/_und3rw0r1d/status/1559720968347480065
"What is happening, Twitter?  All the #vaccinated are so happy to get Covid because their #booster kept them not dead.  Silly #vaccinated, they told us that CORRELATION IS NOT CAUSATION…",1,https://twitter.com/CharlieZxi1/status/1559713116824301569
Thanks to all who got #vaccinated. By doing so you support the few who did not but are now riding on your coat tails. The #unvaccinated are now a small part of the population so hopefully the rest of us carry enough immunity to slow this virus.,0,https://twitter.com/Hammertime234/status/1559691057385787393
Right now I don't know a single #unvaccinated person with Covid.. All 13 people I know who are sick with #Covid are #vaccinated. Hmmmmm🤔🤔🤔,1,https://twitter.com/TRACHELLEKS/status/1559681575218020358
"I hope the #vaccinated have led happy, fulfilling lives. I hope their best memories will sustain them... Because they're now closer to the end than they are to the beginning. #injection #depopulation #goodbye",1,https://twitter.com/mydarkmaterials/status/1559673632799961088
"How stupid must the #vaccinated feel cos they all thought they were getting protection against a virus that they all caught after the 💉

Meanwhile, us #unvaccinated caught nowt.

And the #vaccinated thanked the V when they caught the virus ""but it was mild"" 🤨

#FFS",1,https://twitter.com/OrganicCarla/status/1559673548863676418
The #unvaccinated can kiss my #vaccinated ass!!! Because of this amazing vaccine I never got COVID and I know I'm well protected against serious illness! #VaccinesSaveLives,0,https://twitter.com/MarcStP38224666/status/1559664721686675457
"Right. I’ve had enough of you big pharma #vaccinated zealots. 

I wish you luck, 

Now leave us the fuck alone. 

Sincerely, 

The #Unvaccinated",1,https://twitter.com/fake_cultures/status/1559645081124184064
Sounds like being #unvaccinated is better than being #vaccinated at this point. So glad I’m a pure blood unlike many covidiots,1,https://twitter.com/dcimerhanzel/status/1559636846229049345
"Alright, we're gonna settle this once and for all. 
Vaxxed vs Unvaxxed Olympics.
Fewest heart attacks wins.
Let's go. 

#Vaccine",1,https://twitter.com/BitBoar/status/1560216579962327040
"They realize they can’t hide the science about #vaccine, injuries and deaths, so now they’re de-escalating to try to regain credibility until the next one?",1,https://twitter.com/equipthelight/status/1560073760882900992
"Some day, there will be a serious  airborne disease that will kill tens of millions of people and the populace will not believe any of it because of the corruption of our “leadership”. The #COVID19 #vaccine mandates and the politics and corruption that drove it is a travesty",1,https://twitter.com/Satan302444/status/1559988654248005633
"Whenever I see claims like this one that the 
@pfizer
 #CovidVaccine is killing hundreds of thousands a week, I always think: Do these people not realize that it would be impossible for a vaccine to kill this many people this fast without its being mindblowingly obvious?",0,https://twitter.com/gorskon/status/1559638071058079749
"We have lost loved ones, jobs, and friends. We have been called ""conspiracy theorists"" and ""crazy."" 
All for a vaccine that they are now admitting that they never tested.
This should anger you to your core. 
#Moderna #Pfizer #CovidVaccine #unvaccinated",0,https://twitter.com/ImTracyS/status/1558779579094994945
"A #CovidVaccine can provide children with an added layer of protection against COVID-19 and its complications. This is important as kids head back to school or daycare and spend more time indoors. Learn more:
https://canada.ca/en/public-health/services/vaccination-children/covid-19.html",0,https://twitter.com/CPHO_Canada/status/1560326057386983425
Can we get rid of the watching patients for 15 minutes after #CovidVaccine at this point? Anyone seeing any reactions?,0,https://twitter.com/Dr_ScottK/status/1560261051505029120
"IMMUNE FUNCTION AFTER 2 JABS LOWER THAN NON-""VAXED""

JABS EFFECTIVE?

FREQUENT JABS MAY  NOT BE FEASIBLE

NEVER A GOOD IDEA ANYWAY!

#auspol 
#CovidVaccine",1,https://twitter.com/NEWZWARZ/status/1557915478315925504
"Time is running out for school age children to get a #CovidVaccine boosters before Sept (3rd dose for 5-11 and 4th for 12-17). Parents are begging, “Do something for those of us who want to protect our families.” Let us help. Schools should also #MaskUp. #MaskON #BoostON",0,https://twitter.com/nilikm/status/1559134175978045441
"Are you insane!??
 Jesus F**king Christ, i feel sorry for the child, 10 months old and injected her with a chemical concoction that you've no idea what the effects will be in the years to come!
#CovidVaccine #vaccineinjuries #vaccineSideEffects",1,https://twitter.com/Redman_Returns/status/1560261416384225280
Is it a coincidence that after the rollout of an experimental vaccine we have a substantial increase in younger people who “died suddenly”? #diedsuddenly #covidvaccine,1,https://twitter.com/LexMagnum/status/1558207223272071168
Mega Democrat Donor: 'This Is The Most Dangerous Vaccine Ever Created By Man!' https://welovetrump.com/2022/08/17/mega-democrat-donor-this-is-the-most-dangerous-vaccine-ever-created-by-man/ #CovidVaccine #democrats #SteveKirsch,1,https://twitter.com/lchank22/status/1560217256147046403
Imagine getting 4 doses of a vaccine that prevents most from being hospitalized and dying. The flu vaccine it the same. It doesn't prevent you from getting the flu.  Imagine being against something that saves people's lives.🤪 Explains why they don't want to reduce insulin price.,0,https://twitter.com/WVUMAMA2/status/1559958910282473473
"India reports nearly 16,000 new Covid cases, 68 deaths

Source: The New Indian Express

#covidnews #covidindia #covidcases #coviddeaths #indiareportscovidcase #covidinindia #covid_19 #healthministry #covid #newsghuru",0,https://twitter.com/NewsGhuru/status/1558355365376700417
